,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32
90,1186485.0,12000.0,17000.0, 36 months,14.27%,417.58,costco,< 1 year,MORTGAGE,290000.0,Verified,Fully Paid,car,VA,19.12,0.0,0.0,6.0,0.0,3226.0,22.0,0.0,9629.259478,4500.0,3192.12,0.0,0.0,0.0,2578.38,0.0,0.0,C
91,1085995.0,7950.0,3500.0, 60 months,23.91%,260.99,Community Services Inc.,10+ years,MORTGAGE,52000.0,Source Verified,Fully Paid,debt_consolidation,VA,14.94,0.0,0.0,6.0,0.0,26086.0,12.0,0.0,25228.53,11200.0,2642.55,0.0,0.0,0.0,427.68,0.0,0.0,A
92,1196491.0,24250.0,13000.0, 36 months,11.49%,105.85,Kern High School District,4 years,RENT,45000.0,Verified,Current,debt_consolidation,UT,10.87,0.0,2.0,9.0,0.0,31876.0,10.0,0.0,5774.108741,9450.0,526.56,0.0,438.41,0.0,1302.77,0.0,0.0,B
93,1048100.0,35000.0,8000.0, 60 months,9.91%,224.98,Lincoln Univeristy,9 years,RENT,38568.0,Verified,Fully Paid,debt_consolidation,FL,22.11,0.0,1.0,11.0,0.0,3746.0,14.0,0.0,3622.407,7200.0,750.69,0.0,0.0,0.0,6160.65,0.0,0.0,C
94,1062182.0,5000.0,16800.0, 36 months,9.99%,736.89,TIBCO Software,10+ years,MORTGAGE,100450.0,Verified,Fully Paid,credit_card,SC,10.57,0.0,0.0,13.0,0.0,5010.0,11.0,0.0,1251.992453,19600.0,1797.51,0.0,0.0,0.0,485.23,0.0,0.0,A
95,1190460.0,14000.0,12800.0, 36 months,15.99%,368.45,GM Financial,6 years,MORTGAGE,48000.0,Verified,Fully Paid,credit_card,TX,6.73,0.0,0.0,3.0,0.0,49805.0,43.0,0.0,21252.8,10000.0,543.16,0.0,109.72,0.0,4863.68,0.0,0.0,B
96,1105699.0,2500.0,5600.0, 36 months,11.49%,471.1,NC Department of Corrections,1 year,RENT,60000.0,Source Verified,Fully Paid,debt_consolidation,NJ,16.55,0.0,2.0,4.0,0.0,1724.0,39.0,0.0,6837.857207,12000.0,1090.08,0.0,1007.0,0.0,24145.54,0.0,0.0,F
97,1047338.0,14000.0,25000.0, 60 months,12.69%,559.89,Children's Healthcare of Atlanta,4 years,MORTGAGE,60000.0,Verified,Fully Paid,debt_consolidation,FL,17.31,0.0,1.0,16.0,1.0,8896.0,27.0,0.0,7835.841954,21938.01,4466.96,0.0,0.0,0.0,312.04,0.0,0.0,A
98,1055618.0,5000.0,14000.0, 60 months,9.99%,722.95,ANPAC,4 years,OWN,55000.0,Verified,Fully Paid,credit_card,CA,12.06,1.0,2.0,4.0,0.0,3748.0,9.0,0.0,15796.21,35000.0,4421.84,0.0,0.0,0.0,807.96,0.0,0.0,B
99,1275082.0,6000.0,7150.0, 36 months,11.71%,93.34,okanogan co pud,8 years,RENT,88771.0,Source Verified,Charged Off,home_improvement,MA,21.58,0.0,1.0,10.0,0.0,4556.0,9.0,0.0,24444.80001,2000.0,525.72,0.0,0.0,0.0,110.44,0.0,0.0,C
100,1194646.0,8000.0,24000.0, 36 months,20.89%,355.39,Breakaway bicycles,10+ years,MORTGAGE,63120.0,Verified,Charged Off,car,OH,4.96,0.0,1.0,15.0,0.0,23312.0,25.0,0.0,4973.980001,4200.0,207.04,0.0,0.0,0.0,3731.28,0.0,0.0,C
101,1047784.0,15000.0,20000.0, 36 months,10.65%,217.72,VERIZON BUSINESS,4 years,RENT,55000.0,Source Verified,Fully Paid,wedding,PA,16.76,0.0,2.0,6.0,0.0,7323.0,28.0,0.0,16776.12,7000.0,7917.12,0.0,0.0,0.0,674.89,0.0,0.0,D
102,1193210.0,17200.0,25000.0, 60 months,14.27%,147.41,Beginning with Children Foundation,3 years,MORTGAGE,84012.0,Not Verified,Charged Off,debt_consolidation,PA,11.8,0.0,2.0,3.0,0.0,8953.0,21.0,0.0,21112.80189,4223.03,436.44,0.0,0.0,0.0,12382.02,0.0,0.0,A
103,1058953.0,12000.0,8000.0, 60 months,12.42%,222.28,US Deparment of Labor,10+ years,RENT,108000.0,Verified,Fully Paid,home_improvement,OH,18.7,1.0,3.0,10.0,0.0,7087.0,20.0,0.0,40982.33589,5809.4,1044.65,0.0,0.0,0.0,182.75,0.0,0.0,A
104,1095822.0,16000.0,18825.0, 60 months,6.03%,697.9,,2 years,MORTGAGE,68000.0,Source Verified,Fully Paid,other,WI,12.5,0.0,0.0,7.0,0.0,17709.0,5.0,0.0,10110.84,21650.0,5811.88,0.0,188.88,0.0,3074.04,0.0,0.0,B
105,1092829.0,4400.0,8500.0, 36 months,16.89%,343.09,Crawford Memorial Hospital,3 years,RENT,27600.0,Source Verified,Fully Paid,debt_consolidation,MN,22.55,2.0,0.0,9.0,0.0,36848.0,20.0,0.0,29186.01199,1500.0,6845.1,0.0,0.0,0.0,753.08,0.0,0.0,E
106,1092506.0,26000.0,5000.0, 36 months,10.99%,48.04,Primary Wave Music,2 years,RENT,90000.0,Verified,Fully Paid,moving,MA,10.56,0.0,0.0,9.0,0.0,26692.0,39.0,0.0,19701.22184,18825.0,687.7,0.0,0.0,0.0,1223.5,0.0,0.0,B
107,1291114.0,5000.0,21000.0, 36 months,9.99%,355.96,MISI Company,10+ years,MORTGAGE,45000.0,Source Verified,Fully Paid,medical,HI,10.72,0.0,0.0,12.0,0.0,14685.0,10.0,0.0,5878.131552,10000.0,2197.42,0.0,0.0,171.756,4025.65,0.0,0.0,B
108,1277952.0,13000.0,3625.0, 36 months,7.49%,625.81,Furniture Row Companies,2 years,RENT,64000.0,Verified,Fully Paid,debt_consolidation,CO,1.88,0.0,1.0,15.0,0.0,17285.0,20.0,0.0,12107.30495,6855.54,586.62,0.0,0.0,0.0,286.89,0.0,0.0,A
109,1261732.0,22000.0,6000.0, 60 months,19.03%,589.91,ServiceNow,2 years,MORTGAGE,160000.0,Verified,Fully Paid,debt_consolidation,HI,22.03,1.0,2.0,9.0,0.0,43889.0,38.0,0.0,14882.94865,5750.0,646.69,0.0,0.0,4.373999998,87.43,0.0,0.0,A
110,1273069.0,10225.0,18000.0, 36 months,14.79%,330.76,Ricoh Americas Corporation,10+ years,RENT,55000.0,Not Verified,Fully Paid,credit_card,CA,13.1,0.0,1.0,3.0,0.0,15709.0,31.0,0.0,10712.15954,3600.0,1906.55,0.0,0.0,0.0,160.29,0.0,0.0,B
111,1171779.0,18825.0,9175.0, 60 months,6.62%,561.38,"Patient Caregivers, LLC",8 years,OWN,48000.0,Verified,Fully Paid,credit_card,AR,21.08,0.0,0.0,12.0,0.0,12313.0,22.0,0.0,11264.45805,11200.0,1122.11,0.0,0.0,0.0,2737.82,0.0,0.0,D
112,1150077.0,10000.0,17000.0, 36 months,7.90%,539.84,University of Colorado,< 1 year,OWN,54996.0,Not Verified,Fully Paid,other,CA,17.57,0.0,2.0,5.0,0.0,6962.0,7.0,0.0,26068.22998,12000.0,8606.8,0.0,0.0,0.0,11492.47,0.0,0.0,C
113,1058249.0,10000.0,8225.0, 60 months,19.91%,55.27,Newsday,< 1 year,RENT,22800.0,Not Verified,Fully Paid,credit_card,FL,3.0,0.0,1.0,14.0,0.0,12615.0,12.0,1944.72,14775.72,20000.0,853.38,0.0,0.0,0.0,9596.96,0.0,0.0,B
114,1035351.0,28000.0,13975.0, 36 months,19.69%,117.85,Gwinnett County Public Utilities,6 years,RENT,114000.0,Source Verified,Current,home_improvement,CA,20.66,0.0,2.0,10.0,0.0,13157.0,19.0,0.0,14372.69161,2370.47,2653.18,0.0,0.0,0.0,58.92,0.0,0.0,C
115,1066661.0,6000.0,11500.0, 36 months,19.91%,199.26,,5 years,MORTGAGE,50000.0,Verified,Fully Paid,debt_consolidation,WV,15.33,0.0,0.0,7.0,0.0,43627.0,30.0,0.0,12214.92,18225.0,5755.49,0.0,0.0,0.0,1120.08,0.0,0.0,E
116,1110291.0,5000.0,21000.0, 60 months,20.30%,107.83,GE Capital,3 years,MORTGAGE,18000.0,Verified,Charged Off,debt_consolidation,NH,7.24,0.0,2.0,8.0,1.0,27803.0,11.0,0.0,26327.20324,15908.04,758.66,0.0,0.0,0.0,103.51,0.0,0.0,A
117,1051958.0,18000.0,16000.0, 60 months,21.28%,301.05,Bioquell Inc,,RENT,125000.0,Verified,Fully Paid,debt_consolidation,NY,14.43,0.0,1.0,9.0,1.0,28667.0,18.0,0.0,11965.71516,30000.0,1768.45,0.0,0.0,5.75,7382.01,0.0,0.0,B
118,1239227.0,3500.0,16850.0, 60 months,13.99%,229.77,Villa Maria Nursing Center,10+ years,MORTGAGE,96000.0,Verified,Current,debt_consolidation,MA,17.71,0.0,1.0,9.0,0.0,11336.0,38.0,0.0,2740.525895,15000.0,3901.5,0.0,1070.19,0.0,25556.89,0.0,0.0,B
119,1271841.0,16050.0,24000.0, 36 months,18.25%,543.44,united states navy,2 years,RENT,95000.0,Verified,Fully Paid,other,CA,21.7,0.0,0.0,22.0,0.0,5472.0,10.0,0.0,3516.509567,15000.0,1155.35,0.0,0.0,0.0,86.27,0.0,0.0,A
120,1029245.0,12000.0,5100.0, 36 months,14.65%,347.2,Sacramento County ,7 years,MORTGAGE,70000.0,Not Verified,Charged Off,debt_consolidation,CA,18.31,0.0,1.0,4.0,0.0,158.0,25.0,0.0,1021.554967,15000.0,2510.73,31.63000002,0.0,0.0,2066.25,0.0,0.0,B
121,1232431.0,8000.0,4000.0, 36 months,15.96%,263.22,G.a. West &co,10+ years,MORTGAGE,76700.0,Verified,Fully Paid,credit_card,NY,24.16,1.0,2.0,8.0,0.0,13117.0,37.0,0.0,8359.47,1615.52,1536.94,15.0,0.0,0.0,62.59,0.0,0.0,E
122,1302938.0,3000.0,2500.0, 60 months,10.99%,228.75,MGH,10+ years,MORTGAGE,70000.0,Not Verified,Fully Paid,debt_consolidation,CT,9.33,3.0,0.0,9.0,0.0,20166.0,49.0,0.0,26128.79304,4300.0,604.35,0.0,10.92,0.0,234.6,0.0,0.0,C
123,1084459.0,6225.0,5000.0, 36 months,21.36%,372.51,Hard Rock Hotel and Casino Tampa,,RENT,95200.0,Not Verified,Fully Paid,debt_consolidation,FL,11.77,0.0,2.0,14.0,0.0,13504.0,6.0,495.3,6586.381235,8000.0,1101.38,0.0,0.0,0.0,367.74,0.0,0.0,C
124,1005819.0,11200.0,20000.0, 36 months,9.99%,414.09,RICHMOND POLICE DEPARTMENT,10+ years,MORTGAGE,72000.0,Not Verified,Fully Paid,credit_card,OR,9.06,0.0,1.0,7.0,0.0,9080.0,47.0,0.0,13263.95464,12357.85,2474.23,0.0,0.0,0.0,3374.13,0.0,0.0,B
125,1251092.0,8000.0,9000.0, 60 months,6.03%,61.41,Euro RSCG Life,2 years,RENT,149400.0,Source Verified,Charged Off,major_purchase,CO,10.74,0.0,2.0,6.0,0.0,12663.0,48.0,0.0,36832.99903,13943.15,8413.9,0.0,0.0,0.0,744.83,0.0,0.0,A
126,1188215.0,25000.0,12000.0, 36 months,17.49%,434.75,Guardian,4 years,MORTGAGE,70000.0,Verified,Fully Paid,debt_consolidation,SC,13.54,0.0,1.0,4.0,0.0,763.0,14.0,0.0,51976.48998,18400.0,6347.7,0.0,385.5,0.0,382.22,0.0,0.0,B
127,1074496.0,15000.0,28000.0, 36 months,13.49%,289.94,Merrill Lynch,< 1 year,RENT,36000.0,Verified,Fully Paid,debt_consolidation,SC,16.93,0.0,0.0,13.0,0.0,122129.0,33.0,0.0,7953.046791,1088.48,575.91,0.0,0.0,0.0,5898.23,0.0,0.0,A
128,1060016.0,9900.0,6125.0, 36 months,9.91%,523.75,,10+ years,RENT,200000.0,Source Verified,Fully Paid,credit_card,DE,15.29,0.0,0.0,10.0,0.0,16440.0,7.0,0.0,8576.66,12550.0,1021.47,0.0,0.0,0.0,1073.9,0.0,0.0,A
129,1041418.0,8000.0,35000.0, 36 months,10.65%,614.48,,10+ years,OWN,18000.0,Verified,Fully Paid,debt_consolidation,MD,14.26,0.0,0.0,14.0,0.0,9000.0,21.0,0.0,4458.072126,8619.3,499.19,0.0,0.0,0.0,258.49,0.0,0.0,B
130,1019060.0,5500.0,12000.0, 60 months,10.65%,445.21,Federal Bureau of Prisons,10+ years,RENT,44500.0,Source Verified,Fully Paid,credit_card,NY,16.27,0.0,1.0,6.0,0.0,40262.0,11.0,0.0,6571.229627,22000.0,831.16,0.0,0.0,0.0,946.79,0.0,0.0,A
131,1096127.0,12000.0,25000.0, 36 months,10.59%,560.78,NexTier Bank,4 years,OWN,95000.0,Source Verified,Current,vacation,CA,9.12,0.0,0.0,13.0,0.0,13340.0,42.0,0.0,10337.31633,2933.26,92.99,0.0,0.0,0.0,9892.26,0.0,0.0,B
132,1303303.0,8400.0,24000.0, 60 months,6.03%,260.59,North Branch Fire District #1,3 years,MORTGAGE,25000.0,Verified,Charged Off,wedding,NC,21.79,0.0,2.0,6.0,0.0,1499.0,31.0,0.0,12649.35402,23182.88,1431.91,0.0,1645.81,0.0,11447.02,0.0,0.0,C
133,1291111.0,7200.0,7325.0, 36 months,20.62%,228.02,aramark,4 years,RENT,100800.0,Verified,Fully Paid,debt_consolidation,LA,23.02,0.0,0.0,6.0,0.0,15896.0,7.0,0.0,6178.749009,5300.0,14119.32,0.0,0.0,0.0,1696.05,0.0,0.0,B
134,1051186.0,7600.0,1000.0, 60 months,10.65%,166.05,otb,10+ years,RENT,84000.0,Not Verified,Fully Paid,debt_consolidation,GA,11.46,0.0,0.0,6.0,0.0,17630.0,14.0,0.0,5730.54,2679.02,95.66,0.0,0.0,0.0,324.0,0.0,0.0,D
135,1048780.0,12000.0,25000.0, 36 months,14.65%,343.09,BEKINS A-1 MOVERS,,RENT,93000.0,Not Verified,Fully Paid,other,CO,20.6,0.0,1.0,10.0,0.0,24627.0,23.0,0.0,4461.836959,5000.0,937.09,0.0,0.0,0.0,331.55,0.0,0.0,B
136,1215138.0,14000.0,4000.0, 36 months,8.90%,731.99,Snohomish County PUD,10+ years,MORTGAGE,93000.0,Not Verified,Charged Off,credit_card,RI,17.67,0.0,0.0,5.0,0.0,7229.0,21.0,0.0,5718.927612,13993.4,631.96,0.0,0.0,0.0,203.09,0.0,0.0,C
137,1303326.0,24250.0,10000.0, 36 months,17.99%,860.28,,6 years,MORTGAGE,50364.0,Not Verified,Fully Paid,small_business,MN,10.54,0.0,4.0,16.0,0.0,27327.0,11.0,0.0,2793.021589,24623.51,2507.07,0.0,0.0,0.0,7565.33,0.0,0.0,F
138,1107324.0,19425.0,3500.0, 36 months,14.65%,146.58,Staples,5 years,RENT,30000.0,Not Verified,Fully Paid,debt_consolidation,MO,21.47,0.0,0.0,6.0,0.0,10436.0,20.0,0.0,15724.83,14400.0,699.71,0.0,0.0,1.1,3991.98,0.0,0.0,B
139,1019919.0,13775.0,4300.0, 36 months,12.42%,300.34,,6 years,MORTGAGE,120000.0,Source Verified,Current,debt_consolidation,TX,7.91,0.0,0.0,9.0,0.0,19255.0,18.0,0.0,12029.44225,1387.62,2370.89,30.480934,0.0,8.97,599.48,0.0,0.0,E
140,1085394.0,6300.0,15000.0, 36 months,6.00%,160.4,cisco systems,7 years,MORTGAGE,60000.0,Verified,Fully Paid,wedding,NY,11.13,0.0,0.0,10.0,0.0,417.0,33.0,2835.14,6886.059996,35000.0,2480.07,0.0,0.0,0.0,112.86,0.0,0.0,C
141,1083914.0,14000.0,25000.0, 60 months,13.49%,329.72,Department of Defense,2 years,MORTGAGE,58000.0,Source Verified,Fully Paid,debt_consolidation,OH,20.54,0.0,0.0,12.0,0.0,8777.0,14.0,0.0,35536.9012,9000.0,81.06,0.0,0.0,0.0,9850.43,0.0,0.0,D
142,1243740.0,7200.0,10625.0, 60 months,5.99%,485.38,Davita,3 years,MORTGAGE,80000.0,Source Verified,Charged Off,debt_consolidation,GA,19.95,0.0,1.0,15.0,0.0,3433.0,24.0,0.0,15214.53506,5101.53,6368.77,0.0,0.0,0.0,4.89,0.0,0.0,B
143,1271837.0,20000.0,8000.0, 36 months,6.62%,495.87,"The Jones Group USA, Inc",2 years,MORTGAGE,39000.0,Not Verified,Fully Paid,debt_consolidation,VA,12.7,0.0,0.0,7.0,0.0,23597.0,8.0,0.0,17093.93062,11000.0,1023.95,0.0,0.0,0.0,9927.17,0.0,0.0,B
144,1089354.0,12000.0,3000.0, 36 months,14.27%,130.18,USDA - Food and Nutrition Service,10+ years,RENT,86400.0,Verified,Charged Off,small_business,NJ,12.97,0.0,1.0,9.0,0.0,6147.0,13.0,0.0,11869.59974,3600.0,7071.88,0.0,0.0,0.0,187.75,0.0,0.0,C
145,1076496.0,5000.0,19125.0, 60 months,5.99%,320.54,"The FJH Music Company, INC",10+ years,RENT,158000.0,Not Verified,Fully Paid,debt_consolidation,PA,0.0,0.0,0.0,8.0,0.0,13566.0,9.0,0.0,29794.48,5600.0,1794.83,0.0,0.0,0.0,2560.26,0.0,0.0,A
146,1022448.0,7000.0,5500.0, 36 months,13.49%,870.85,Farmer brothers coffee,1 year,RENT,81840.0,Verified,Fully Paid,debt_consolidation,MO,23.45,0.0,0.0,6.0,0.0,14906.0,15.0,0.0,6534.43,24000.0,1452.85,0.0,0.0,0.0,3519.98,0.0,0.0,E
147,1013320.0,4500.0,21825.0, 36 months,9.91%,174.45,Westlake Ace Hardware,1 year,OWN,160000.0,Source Verified,Fully Paid,debt_consolidation,MI,7.08,0.0,0.0,4.0,0.0,19982.0,34.0,0.0,10813.89584,9350.0,531.08,0.0,0.0,0.0,281.46,0.0,0.0,B
148,1249255.0,10000.0,28000.0, 60 months,11.71%,283.2,Monsanto,10+ years,OWN,24000.0,Not Verified,Fully Paid,other,MO,10.65,0.0,2.0,16.0,0.0,3724.0,23.0,0.0,18114.16001,4800.0,6520.08,0.0,0.0,0.0,389.87,0.0,0.0,B
149,1248329.0,8000.0,10000.0, 60 months,10.65%,475.86,Bender Helper Impact,2 years,MORTGAGE,40000.0,Source Verified,Charged Off,debt_consolidation,CO,8.61,1.0,2.0,6.0,0.0,112522.0,15.0,0.0,19825.89,5150.0,1138.01,0.0,0.0,0.0,4235.03,0.0,0.0,A
150,1224903.0,9000.0,9600.0, 36 months,17.49%,185.24,Staples Inc,1 year,MORTGAGE,75000.0,Verified,Charged Off,debt_consolidation,CO,16.19,0.0,0.0,7.0,0.0,7349.0,25.0,0.0,32875.38,10000.0,10859.91,0.0,0.0,0.0,580.3,0.0,0.0,A
151,1055301.0,2000.0,25000.0, 36 months,8.49%,778.72,Muncy home Inc,1 year,MORTGAGE,88000.0,Not Verified,Fully Paid,debt_consolidation,NY,15.44,0.0,1.0,5.0,0.0,1379.0,36.0,0.0,4240.28,2000.0,5813.16,0.0,0.0,0.0,229.46,0.0,0.0,A
152,1087924.0,30000.0,5000.0, 60 months,17.27%,819.3,,7 years,RENT,28800.0,Not Verified,Fully Paid,debt_consolidation,MO,15.36,2.0,3.0,6.0,0.0,14933.0,14.0,0.0,4959.98,11000.0,5329.68,0.0,0.0,2.5704,100.13,0.0,0.0,B
153,1280922.0,1000.0,35000.0, 60 months,7.49%,244.3,The Ohio State University Medical Center,4 years,MORTGAGE,38000.0,Not Verified,Fully Paid,debt_consolidation,VT,18.46,0.0,0.0,7.0,0.0,3871.0,22.0,0.0,3179.17,16000.0,469.51,0.0,0.0,0.0,5120.96,0.0,0.0,D
154,1060836.0,14000.0,13225.0, 60 months,20.89%,135.28,Paston Group LLC,5 years,OWN,39000.0,Not Verified,Fully Paid,debt_consolidation,KS,7.32,0.0,3.0,13.0,0.0,761.0,14.0,0.0,13635.14958,8400.0,1672.16,0.0,0.0,0.0,124.45,0.0,0.0,A
155,1193109.0,18000.0,7000.0, 36 months,7.90%,233.91,Galliano Marine Services,3 years,MORTGAGE,84000.0,Source Verified,Fully Paid,small_business,VA,23.95,0.0,1.0,11.0,0.0,2556.0,33.0,0.0,7677.318335,1774.76,2691.5,0.0,0.0,0.0,245.63,0.0,0.0,B
156,1273203.0,13250.0,17325.0, 36 months,12.69%,535.11,US Army,7 years,MORTGAGE,20000.0,Source Verified,Charged Off,home_improvement,NC,17.82,0.0,1.0,12.0,0.0,14491.0,56.0,0.0,26362.79333,7200.0,704.33,0.0,0.0,0.0,401.2,0.0,0.0,C
157,1235917.0,3000.0,4500.0, 36 months,16.77%,389.36,Sasquatch Advertising,< 1 year,RENT,55500.0,Not Verified,Fully Paid,major_purchase,NY,19.3,0.0,0.0,8.0,0.0,12080.0,43.0,0.0,11112.12,8400.0,5892.96,0.0,518.88,0.0,70.89,0.0,0.0,E
158,1018430.0,31300.0,17350.0, 36 months,5.99%,882.51,PG,7 years,RENT,45000.0,Verified,Fully Paid,debt_consolidation,VA,16.49,0.0,1.0,14.0,0.0,20629.0,21.0,0.0,21196.84003,14000.0,5028.95,0.0,0.0,0.0,8257.92,0.0,0.0,D
159,1069382.0,6400.0,2125.0, 60 months,12.42%,268.87,BNSF Railway,7 years,RENT,60000.0,Not Verified,Charged Off,debt_consolidation,FL,16.96,0.0,0.0,9.0,0.0,739.0,14.0,0.0,14925.18,11624.71,678.84,0.0,0.0,0.0,5557.94,0.0,0.0,D
160,1045079.0,8000.0,24000.0, 36 months,15.27%,520.57,Allegiance Health,6 years,RENT,200000.0,Source Verified,Current,debt_consolidation,SC,10.78,0.0,2.0,12.0,0.0,686.0,20.0,0.0,12343.46,10000.0,108.22,0.0,0.0,0.0,4144.05,0.0,0.0,A
161,1201258.0,10000.0,14575.0, 60 months,16.89%,172.1,Hafif & Associates,< 1 year,RENT,83200.0,Verified,Fully Paid,debt_consolidation,MD,19.36,0.0,0.0,5.0,0.0,5216.0,21.0,0.0,11843.01164,8450.0,1121.77,0.0,0.0,0.0,152.16,0.0,0.0,D
162,1221694.0,18000.0,7200.0, 36 months,21.67%,608.35,costco wholesale,10+ years,RENT,34992.0,Verified,Charged Off,major_purchase,OR,6.78,0.0,0.0,6.0,0.0,33189.0,7.0,559.77,15368.40136,3732.18,797.99,0.0,0.0,0.0,391.38,0.0,0.0,D
163,1225960.0,35000.0,7000.0, 36 months,9.91%,676.73,ION Associates,9 years,RENT,18000.0,Not Verified,Fully Paid,wedding,TX,20.03,0.0,1.0,21.0,0.0,8659.0,12.0,0.0,35162.44,10932.43,824.43,0.0,0.0,0.0,511.57,0.0,0.0,A
164,1100538.0,11000.0,9000.0, 36 months,18.25%,368.45,Aerojet,3 years,RENT,54000.0,Not Verified,Charged Off,other,WA,14.6,0.0,0.0,8.0,0.0,19059.0,18.0,2525.67,6982.172221,3000.0,863.16,0.0,0.0,0.0,789.9,0.0,0.0,B
165,1302360.0,5200.0,5000.0, 36 months,7.90%,278.39,First Nat'l Bank of Williamson,< 1 year,RENT,40000.0,Not Verified,Fully Paid,debt_consolidation,MA,24.27,0.0,2.0,14.0,0.0,12374.0,11.0,0.0,11163.94766,4000.0,952.67,0.0,133.86,0.0,5003.63,0.0,0.0,D
166,1266078.0,27300.0,10000.0, 36 months,10.59%,171.55,the shoops at vanderbuilt,10+ years,MORTGAGE,80000.0,Source Verified,Fully Paid,debt_consolidation,SC,20.82,0.0,0.0,11.0,0.0,11180.0,36.0,0.0,4977.768506,6000.0,1009.67,0.0,0.0,0.0,39.7,0.0,0.0,C
167,1292820.0,15600.0,35000.0, 36 months,5.42%,238.15,Dell Services,9 years,MORTGAGE,70500.0,Source Verified,Fully Paid,debt_consolidation,NJ,7.01,0.0,0.0,10.0,0.0,5845.0,15.0,0.0,9059.24,16000.0,276.71,0.0,56.17,0.0,294.34,0.0,0.0,B
168,1256342.0,35000.0,17000.0, 36 months,7.90%,336.86,Oracle Inc.,4 years,MORTGAGE,126000.0,Source Verified,Fully Paid,debt_consolidation,OK,8.44,0.0,1.0,15.0,0.0,24873.0,31.0,0.0,7322.16098,13541.09,584.77,0.0,0.0,0.0,1643.19,0.0,0.0,B
169,1243923.0,35000.0,28000.0, 36 months,12.99%,68.62,"Steel City Restaurants. Inc,",< 1 year,OWN,50000.0,Verified,Fully Paid,major_purchase,CA,22.37,0.0,0.0,8.0,0.0,5523.0,27.0,0.0,5805.875807,7951.67,6081.86,0.0,0.0,0.0,829.6,0.0,0.0,B
170,1263450.0,17000.0,11500.0, 60 months,9.91%,264.61,Gym Source,5 years,RENT,35000.0,Verified,Fully Paid,debt_consolidation,MD,2.89,0.0,2.0,5.0,0.0,12484.0,11.0,0.0,29195.62999,20000.0,1266.37,15.0,0.0,0.0,658.36,0.0,1.0,A
171,1104517.0,4800.0,14300.0, 60 months,17.27%,991.1,,2 years,MORTGAGE,12960.0,Verified,Charged Off,major_purchase,AZ,20.45,0.0,1.0,5.0,0.0,43936.0,30.0,0.0,18600.90372,7000.0,850.36,0.0,0.0,0.0,1179.9,0.0,0.0,A
172,1236155.0,6000.0,2000.0, 36 months,18.79%,152.18,JAGUAR LABOR CONTRACTING INC,3 years,MORTGAGE,24000.0,Verified,Fully Paid,other,FL,20.17,0.0,4.0,7.0,0.0,3019.0,16.0,0.0,45091.86294,25000.0,361.04,0.0,0.0,0.0,356.85,0.0,0.0,B
173,1275737.0,12375.0,7750.0, 36 months,17.58%,536.84,local union 5,3 years,RENT,48529.0,Verified,Fully Paid,house,NY,21.23,0.0,1.0,3.0,0.0,4749.0,10.0,0.0,26767.53,3818.48,545.61,0.0,0.0,0.0,7588.12,0.0,0.0,A
174,1091508.0,2200.0,8500.0, 60 months,17.99%,651.47,"Emptoris, Inc.",10+ years,MORTGAGE,85000.0,Verified,Fully Paid,debt_consolidation,CA,11.87,4.0,1.0,10.0,0.0,8674.0,53.0,0.0,7624.803109,10000.0,740.15,0.0,0.0,0.0,13112.58,0.0,0.0,D
175,1238479.0,15000.0,1000.0, 36 months,7.90%,768.19,Sierra Hills Apartments,10+ years,RENT,10008.0,Not Verified,Fully Paid,debt_consolidation,NY,25.06,0.0,3.0,4.0,0.0,35803.0,20.0,0.0,12554.81702,10375.0,643.52,0.0,0.0,0.0,7331.47,0.0,0.0,A
176,1020747.0,6000.0,15425.0, 36 months,8.49%,203.42,Medco,< 1 year,MORTGAGE,180000.0,Not Verified,Charged Off,credit_card,CA,15.87,0.0,1.0,12.0,0.0,5540.0,21.0,0.0,16799.98955,4800.0,1200.41,0.0,0.0,0.0,338.8,0.0,0.0,B
177,1226813.0,18000.0,2500.0, 36 months,15.96%,489.8,Amplify FCU,5 years,RENT,96000.0,Verified,Fully Paid,house,CA,3.04,0.0,1.0,9.0,0.0,180.0,20.0,0.0,32237.78611,9000.0,21325.67,0.0,0.0,0.0,318.38,0.0,0.0,F
178,1249547.0,14400.0,12000.0, 60 months,11.99%,254.44,Winn Army Comm. Hospital,10+ years,RENT,92000.0,Verified,Fully Paid,debt_consolidation,GA,9.6,0.0,1.0,10.0,0.0,55727.0,37.0,0.0,11164.5428,10800.0,1109.79,0.0,0.0,0.0,307.88,0.0,0.0,B
179,1056436.0,4150.0,15000.0, 60 months,8.90%,35.31,Protac,10+ years,RENT,66000.0,Not Verified,Fully Paid,home_improvement,FL,21.49,0.0,2.0,9.0,0.0,37618.0,37.0,0.0,11932.87705,13158.42,632.21,0.0,0.0,0.0,171.32,0.0,0.0,C
180,1236344.0,12800.0,8400.0, 60 months,6.62%,196.41,,3 years,MORTGAGE,80000.0,Verified,Fully Paid,home_improvement,VA,16.83,0.0,0.0,7.0,1.0,21618.0,16.0,0.0,4726.956549,2588.44,575.05,15.00000001,0.0,0.0,767.29,0.0,0.0,B
